id_badania,nazwa,opis
2232,Spirometria,Pomiar funkcji narządów wewnętrznych.
2233,Cytologia,Standardowe badanie diagnostyczne.
2234,Badanie przeciwciał,Zalecane przy podejrzeniu infekcji.
2235,USG jamy brzusznej,Wymaga przygotowania na czczo.
2236,Badanie tarczycy,Pomiar funkcji narządów wewnętrznych.
2237,Badanie kału,Pomiar funkcji narządów wewnętrznych.
2238,Spirometria,Nieinwazyjne i bezbolesne.
2239,Badanie okulistyczne,Zalecane przy podejrzeniu infekcji.
2240,Morfologia krwi,Wskazanie do wykonania w ramach profilaktyki.
2241,Tomografia komputerowa,Badanie obrazowe wysokiej rozdzielczości.
2242,Spirometria,Wskazanie do wykonania w ramach profilaktyki.
2243,Spirometria,Standardowe badanie diagnostyczne.
2244,Echo serca,Nieinwazyjne i bezbolesne.
2245,Test PCR,Wskazanie do wykonania w ramach profilaktyki.
2246,Badanie poziomu witaminy D,Standardowe badanie diagnostyczne.
2247,Badanie okulistyczne,Wymaga przygotowania na czczo.
2248,Badanie tarczycy,Zalecane przy podejrzeniu infekcji.
2249,Lipidogram,Zalecane przy podejrzeniu infekcji.
2250,Lipidogram,Standardowe badanie diagnostyczne.
2251,Holter EKG,Badanie obrazowe wysokiej rozdzielczości.
2252,EKG,Stosowane w diagnostyce przewlekłych chorób.
2253,Echo serca,Nieinwazyjne i bezbolesne.
2254,Rezonans magnetyczny,Wymaga przygotowania na czczo.
2255,Badanie hormonalne,Stosowane w diagnostyce przewlekłych chorób.
2256,Test PCR,Stosowane w diagnostyce przewlekłych chorób.
2257,Badanie przeciwciał,Ocena stanu układu krążenia.
2258,Test alergiczny,Wskazanie do wykonania w ramach profilaktyki.
2259,Echo serca,Zalecane przy podejrzeniu infekcji.
2260,Holter EKG,Wymaga przygotowania na czczo.
2261,Echo serca,Pomiar funkcji narządów wewnętrznych.
2262,Badanie kału,Standardowe badanie diagnostyczne.
2263,Badanie tarczycy,Ocena stanu układu krążenia.
2264,Holter EKG,Zalecane przy podejrzeniu infekcji.
2265,Morfologia krwi,Nieinwazyjne i bezbolesne.
2266,Gastroskopia,Badanie obrazowe wysokiej rozdzielczości.
2267,Morfologia krwi,Badanie obrazowe wysokiej rozdzielczości.
2268,Cytologia,Pomiar funkcji narządów wewnętrznych.
2269,Badanie tarczycy,Badanie obrazowe wysokiej rozdzielczości.
2270,RTG klatki piersiowej,Standardowe badanie diagnostyczne.
2271,Tomografia komputerowa,Wyniki dostępne w ciągu 24 godzin.
2272,Badanie hormonalne,Wyniki dostępne w ciągu 24 godzin.
2273,Badanie moczu,Nieinwazyjne i bezbolesne.
2274,Badanie moczu,Ocena stanu układu krążenia.
2275,Tomografia komputerowa,Nieinwazyjne i bezbolesne.
2276,EKG,Ocena stanu układu krążenia.
2277,Test obciążenia glukozą,Standardowe badanie diagnostyczne.
2278,Badanie poziomu cukru,Stosowane w diagnostyce przewlekłych chorób.
2279,Badanie hormonalne,Ocena stanu układu krążenia.
2280,Holter EKG,Pomiar funkcji narządów wewnętrznych.
2281,Badanie tarczycy,Wyniki dostępne w ciągu 24 godzin.
2282,Badanie poziomu cukru,Wskazanie do wykonania w ramach profilaktyki.
2283,Morfologia krwi,Ocena stanu układu krążenia.
2284,Badanie tarczycy,Pomiar funkcji narządów wewnętrznych.
2285,USG jamy brzusznej,Ocena stanu układu krążenia.
2286,Badanie poziomu witaminy D,Zalecane przy podejrzeniu infekcji.
2287,Badanie kału,Stosowane w diagnostyce przewlekłych chorób.
2288,Cytologia,Nieinwazyjne i bezbolesne.
2289,USG jamy brzusznej,Pomiar funkcji narządów wewnętrznych.
2290,RTG klatki piersiowej,Zalecane przy podejrzeniu infekcji.
2291,Lipidogram,Wyniki dostępne w ciągu 24 godzin.
2292,Rezonans magnetyczny,Ocena stanu układu krążenia.
2293,USG jamy brzusznej,Standardowe badanie diagnostyczne.
2294,Echo serca,Standardowe badanie diagnostyczne.
2295,Badanie moczu,Wymaga przygotowania na czczo.
2296,Cytologia,Standardowe badanie diagnostyczne.
2297,Badanie przeciwciał,Badanie obrazowe wysokiej rozdzielczości.
2298,Test PCR,Wyniki dostępne w ciągu 24 godzin.
2299,Tomografia komputerowa,Wyniki dostępne w ciągu 24 godzin.
2300,Badanie moczu,Zalecane przy podejrzeniu infekcji.
2301,Badanie poziomu witaminy D,Badanie obrazowe wysokiej rozdzielczości.
2302,Badanie kału,Stosowane w diagnostyce przewlekłych chorób.
2303,Rezonans magnetyczny,Wyniki dostępne w ciągu 24 godzin.
2304,Holter EKG,Wyniki dostępne w ciągu 24 godzin.
2305,Spirometria,Zalecane przy podejrzeniu infekcji.
2306,Badanie kału,Standardowe badanie diagnostyczne.
2307,Morfologia krwi,Wyniki dostępne w ciągu 24 godzin.
2308,EKG,Ocena stanu układu krążenia.
2309,Badanie poziomu witaminy D,Zalecane przy podejrzeniu infekcji.
2310,Morfologia krwi,Pomiar funkcji narządów wewnętrznych.
2311,Badanie kału,Standardowe badanie diagnostyczne.
2312,Rezonans magnetyczny,Zalecane przy podejrzeniu infekcji.
2313,Cytologia,Zalecane przy podejrzeniu infekcji.
2314,Badanie poziomu cukru,Wskazanie do wykonania w ramach profilaktyki.
2315,Audiometria,Pomiar funkcji narządów wewnętrznych.
2316,Test PCR,Badanie obrazowe wysokiej rozdzielczości.
2317,Badanie poziomu cukru,Wyniki dostępne w ciągu 24 godzin.
2318,Badanie poziomu cukru,Wymaga przygotowania na czczo.
2319,Badanie kału,Stosowane w diagnostyce przewlekłych chorób.
2320,Kolonoskopia,Wymaga przygotowania na czczo.
2321,Gastroskopia,Badanie obrazowe wysokiej rozdzielczości.
2322,USG jamy brzusznej,Zalecane przy podejrzeniu infekcji.
2323,Morfologia krwi,Pomiar funkcji narządów wewnętrznych.
2324,Morfologia krwi,Zalecane przy podejrzeniu infekcji.
2325,Test PCR,Wyniki dostępne w ciągu 24 godzin.
2326,Echo serca,Ocena stanu układu krążenia.
2327,Test alergiczny,Nieinwazyjne i bezbolesne.
2328,Echo serca,Badanie obrazowe wysokiej rozdzielczości.
2329,Test obciążenia glukozą,Ocena stanu układu krążenia.
2330,EKG,Pomiar funkcji narządów wewnętrznych.
2331,Echo serca,Wymaga przygotowania na czczo.
2332,Holter EKG,Pomiar funkcji narządów wewnętrznych.
2333,Kolonoskopia,Zalecane przy podejrzeniu infekcji.
2334,Rezonans magnetyczny,Badanie obrazowe wysokiej rozdzielczości.
2335,Test PCR,Zalecane przy podejrzeniu infekcji.
2336,Badanie tarczycy,Wskazanie do wykonania w ramach profilaktyki.
2337,Kolonoskopia,Zalecane przy podejrzeniu infekcji.
2338,Rezonans magnetyczny,Wymaga przygotowania na czczo.
2339,Test obciążenia glukozą,Pomiar funkcji narządów wewnętrznych.
2340,Test PCR,Stosowane w diagnostyce przewlekłych chorób.
2341,Echo serca,Badanie obrazowe wysokiej rozdzielczości.
2342,EKG,Pomiar funkcji narządów wewnętrznych.
2343,Cytologia,Wyniki dostępne w ciągu 24 godzin.
2344,Rezonans magnetyczny,Ocena stanu układu krążenia.
2345,Badanie przeciwciał,Standardowe badanie diagnostyczne.
2346,Test PCR,Stosowane w diagnostyce przewlekłych chorób.
2347,Badanie tarczycy,Nieinwazyjne i bezbolesne.
2348,Badanie kału,Ocena stanu układu krążenia.
2349,Morfologia krwi,Nieinwazyjne i bezbolesne.
2350,Gastroskopia,Wyniki dostępne w ciągu 24 godzin.
2351,Lipidogram,Pomiar funkcji narządów wewnętrznych.
2352,Test PCR,Wyniki dostępne w ciągu 24 godzin.
2353,Lipidogram,Wskazanie do wykonania w ramach profilaktyki.
2354,Badanie tarczycy,Nieinwazyjne i bezbolesne.
2355,RTG klatki piersiowej,Pomiar funkcji narządów wewnętrznych.
2356,USG jamy brzusznej,Wskazanie do wykonania w ramach profilaktyki.
2357,EKG,Standardowe badanie diagnostyczne.
2358,Badanie tarczycy,Wymaga przygotowania na czczo.
2359,RTG klatki piersiowej,Badanie obrazowe wysokiej rozdzielczości.
2360,Badanie tarczycy,Zalecane przy podejrzeniu infekcji.
2361,Cytologia,Ocena stanu układu krążenia.
2362,Test alergiczny,Wskazanie do wykonania w ramach profilaktyki.
2363,Holter EKG,Wymaga przygotowania na czczo.
2364,Echo serca,Standardowe badanie diagnostyczne.
2365,Badanie moczu,Zalecane przy podejrzeniu infekcji.
2366,Echo serca,Pomiar funkcji narządów wewnętrznych.
2367,Gastroskopia,Wymaga przygotowania na czczo.
2368,Spirometria,Standardowe badanie diagnostyczne.
2369,Test PCR,Nieinwazyjne i bezbolesne.
2370,Badanie tarczycy,Wyniki dostępne w ciągu 24 godzin.
2371,USG jamy brzusznej,Wyniki dostępne w ciągu 24 godzin.
2372,Spirometria,Pomiar funkcji narządów wewnętrznych.
2373,Badanie okulistyczne,Wskazanie do wykonania w ramach profilaktyki.
2374,Badanie hormonalne,Nieinwazyjne i bezbolesne.
2375,Badanie poziomu cukru,Standardowe badanie diagnostyczne.
2376,Tomografia komputerowa,Stosowane w diagnostyce przewlekłych chorób.
2377,Tomografia komputerowa,Pomiar funkcji narządów wewnętrznych.
2378,Test alergiczny,Ocena stanu układu krążenia.
2379,Badanie hormonalne,Badanie obrazowe wysokiej rozdzielczości.
2380,Badanie poziomu cukru,Nieinwazyjne i bezbolesne.
2381,Badanie tarczycy,Nieinwazyjne i bezbolesne.
2382,Holter EKG,Badanie obrazowe wysokiej rozdzielczości.
2383,Gastroskopia,Standardowe badanie diagnostyczne.
2384,Badanie tarczycy,Ocena stanu układu krążenia.
2385,Lipidogram,Wyniki dostępne w ciągu 24 godzin.
2386,Rezonans magnetyczny,Standardowe badanie diagnostyczne.
2387,Badanie tarczycy,Ocena stanu układu krążenia.
2388,Badanie hormonalne,Wymaga przygotowania na czczo.
2389,Rezonans magnetyczny,Wskazanie do wykonania w ramach profilaktyki.
2390,USG jamy brzusznej,Wymaga przygotowania na czczo.
2391,Kolonoskopia,Wymaga przygotowania na czczo.
2392,Audiometria,Badanie obrazowe wysokiej rozdzielczości.
2393,Badanie poziomu cukru,Wskazanie do wykonania w ramach profilaktyki.
2394,Lipidogram,Nieinwazyjne i bezbolesne.
2395,Cytologia,Stosowane w diagnostyce przewlekłych chorób.
2396,Rezonans magnetyczny,Wymaga przygotowania na czczo.
2397,Spirometria,Ocena stanu układu krążenia.
2398,Audiometria,Badanie obrazowe wysokiej rozdzielczości.
2399,Echo serca,Stosowane w diagnostyce przewlekłych chorób.
2400,RTG klatki piersiowej,Ocena stanu układu krążenia.
2401,Badanie hormonalne,Standardowe badanie diagnostyczne.
2402,Test alergiczny,Badanie obrazowe wysokiej rozdzielczości.
2403,Spirometria,Ocena stanu układu krążenia.
2404,Test obciążenia glukozą,Wymaga przygotowania na czczo.
2405,Tomografia komputerowa,Standardowe badanie diagnostyczne.
2406,Badanie okulistyczne,Pomiar funkcji narządów wewnętrznych.
2407,Test PCR,Pomiar funkcji narządów wewnętrznych.
2408,Test PCR,Wymaga przygotowania na czczo.
2409,Test alergiczny,Standardowe badanie diagnostyczne.
2410,Cytologia,Standardowe badanie diagnostyczne.
2411,Badanie hormonalne,Badanie obrazowe wysokiej rozdzielczości.
2412,Badanie poziomu witaminy D,Nieinwazyjne i bezbolesne.
2413,Echo serca,Wymaga przygotowania na czczo.
2414,Test obciążenia glukozą,Ocena stanu układu krążenia.
2415,Audiometria,Zalecane przy podejrzeniu infekcji.
2416,Kolonoskopia,Stosowane w diagnostyce przewlekłych chorób.
2417,Badanie tarczycy,Ocena stanu układu krążenia.
2418,Test alergiczny,Standardowe badanie diagnostyczne.
2419,Kolonoskopia,Wymaga przygotowania na czczo.
2420,Badanie hormonalne,Pomiar funkcji narządów wewnętrznych.
2421,Lipidogram,Wskazanie do wykonania w ramach profilaktyki.
2422,RTG klatki piersiowej,Wskazanie do wykonania w ramach profilaktyki.
2423,Spirometria,Stosowane w diagnostyce przewlekłych chorób.
2424,Badanie tarczycy,Wskazanie do wykonania w ramach profilaktyki.
2425,Badanie okulistyczne,Pomiar funkcji narządów wewnętrznych.
2426,Cytologia,Wyniki dostępne w ciągu 24 godzin.
2427,Tomografia komputerowa,Ocena stanu układu krążenia.
2428,USG jamy brzusznej,Stosowane w diagnostyce przewlekłych chorób.
2429,Badanie okulistyczne,Standardowe badanie diagnostyczne.
2430,Badanie kału,Badanie obrazowe wysokiej rozdzielczości.
2431,Test alergiczny,Nieinwazyjne i bezbolesne.
2432,Tomografia komputerowa,Wskazanie do wykonania w ramach profilaktyki.
2433,Badanie moczu,Ocena stanu układu krążenia.
2434,Audiometria,Nieinwazyjne i bezbolesne.
2435,Badanie tarczycy,Wymaga przygotowania na czczo.
2436,Tomografia komputerowa,Standardowe badanie diagnostyczne.
2437,Badanie okulistyczne,Nieinwazyjne i bezbolesne.
2438,Tomografia komputerowa,Nieinwazyjne i bezbolesne.
2439,Echo serca,Zalecane przy podejrzeniu infekcji.
2440,EKG,Zalecane przy podejrzeniu infekcji.
2441,Badanie tarczycy,Pomiar funkcji narządów wewnętrznych.
2442,Badanie przeciwciał,Wskazanie do wykonania w ramach profilaktyki.
2443,Lipidogram,Stosowane w diagnostyce przewlekłych chorób.
2444,EKG,Wskazanie do wykonania w ramach profilaktyki.
2445,EKG,Ocena stanu układu krążenia.
2446,Tomografia komputerowa,Standardowe badanie diagnostyczne.
2447,Test PCR,Wyniki dostępne w ciągu 24 godzin.
2448,Tomografia komputerowa,Stosowane w diagnostyce przewlekłych chorób.
2449,Holter EKG,Pomiar funkcji narządów wewnętrznych.
2450,EKG,Wyniki dostępne w ciągu 24 godzin.
2451,Test alergiczny,Badanie obrazowe wysokiej rozdzielczości.
2452,Badanie poziomu cukru,Stosowane w diagnostyce przewlekłych chorób.
2453,Holter EKG,Wymaga przygotowania na czczo.
2454,RTG klatki piersiowej,Pomiar funkcji narządów wewnętrznych.
2455,Tomografia komputerowa,Zalecane przy podejrzeniu infekcji.
2456,Lipidogram,Stosowane w diagnostyce przewlekłych chorób.
2457,Morfologia krwi,Wymaga przygotowania na czczo.
2458,Test obciążenia glukozą,Nieinwazyjne i bezbolesne.
2459,Tomografia komputerowa,Standardowe badanie diagnostyczne.
2460,Tomografia komputerowa,Ocena stanu układu krążenia.
2461,Test obciążenia glukozą,Badanie obrazowe wysokiej rozdzielczości.
2462,Morfologia krwi,Zalecane przy podejrzeniu infekcji.
2463,Test alergiczny,Nieinwazyjne i bezbolesne.
2464,Badanie hormonalne,Ocena stanu układu krążenia.
2465,Test alergiczny,Wskazanie do wykonania w ramach profilaktyki.
2466,USG jamy brzusznej,Standardowe badanie diagnostyczne.
2467,Lipidogram,Badanie obrazowe wysokiej rozdzielczości.
2468,Morfologia krwi,Zalecane przy podejrzeniu infekcji.
2469,Badanie tarczycy,Wskazanie do wykonania w ramach profilaktyki.
2470,Test PCR,Standardowe badanie diagnostyczne.
2471,Badanie moczu,Zalecane przy podejrzeniu infekcji.
2472,Badanie poziomu cukru,Wymaga przygotowania na czczo.
2473,Badanie tarczycy,Standardowe badanie diagnostyczne.
2474,Kolonoskopia,Standardowe badanie diagnostyczne.
2475,RTG klatki piersiowej,Wyniki dostępne w ciągu 24 godzin.
2476,Test obciążenia glukozą,Wymaga przygotowania na czczo.
2477,Badanie moczu,Nieinwazyjne i bezbolesne.
2478,Lipidogram,Wskazanie do wykonania w ramach profilaktyki.
2479,Tomografia komputerowa,Wyniki dostępne w ciągu 24 godzin.
2480,Test alergiczny,Ocena stanu układu krążenia.
2481,Test obciążenia glukozą,Wymaga przygotowania na czczo.
2482,EKG,Wskazanie do wykonania w ramach profilaktyki.
2483,Tomografia komputerowa,Stosowane w diagnostyce przewlekłych chorób.
2484,Test alergiczny,Wskazanie do wykonania w ramach profilaktyki.
2485,Lipidogram,Wymaga przygotowania na czczo.
2486,Holter EKG,Standardowe badanie diagnostyczne.
2487,Holter EKG,Wymaga przygotowania na czczo.
2488,Test obciążenia glukozą,Standardowe badanie diagnostyczne.
2489,Audiometria,Ocena stanu układu krążenia.
2490,Test PCR,Pomiar funkcji narządów wewnętrznych.
2491,Test alergiczny,Standardowe badanie diagnostyczne.
2492,Tomografia komputerowa,Pomiar funkcji narządów wewnętrznych.
2493,Badanie poziomu witaminy D,Stosowane w diagnostyce przewlekłych chorób.
2494,Holter EKG,Pomiar funkcji narządów wewnętrznych.
2495,EKG,Stosowane w diagnostyce przewlekłych chorób.
2496,Badanie kału,Stosowane w diagnostyce przewlekłych chorób.
2497,Badanie kału,Nieinwazyjne i bezbolesne.
2498,Badanie tarczycy,Nieinwazyjne i bezbolesne.
2499,Test PCR,Wskazanie do wykonania w ramach profilaktyki.
2500,Tomografia komputerowa,Badanie obrazowe wysokiej rozdzielczości.
2501,USG jamy brzusznej,Nieinwazyjne i bezbolesne.
2502,Test obciążenia glukozą,Zalecane przy podejrzeniu infekcji.
2503,Badanie poziomu cukru,Wymaga przygotowania na czczo.
2504,Cytologia,Standardowe badanie diagnostyczne.
2505,Gastroskopia,Stosowane w diagnostyce przewlekłych chorób.
2506,Lipidogram,Standardowe badanie diagnostyczne.
2507,Rezonans magnetyczny,Ocena stanu układu krążenia.
2508,Badanie okulistyczne,Ocena stanu układu krążenia.
2509,Badanie tarczycy,Ocena stanu układu krążenia.
2510,Badanie przeciwciał,Pomiar funkcji narządów wewnętrznych.
2511,Tomografia komputerowa,Wskazanie do wykonania w ramach profilaktyki.
2512,Tomografia komputerowa,Badanie obrazowe wysokiej rozdzielczości.
2513,Badanie przeciwciał,Wyniki dostępne w ciągu 24 godzin.
2514,Cytologia,Wymaga przygotowania na czczo.
2515,Test obciążenia glukozą,Wskazanie do wykonania w ramach profilaktyki.
2516,Test alergiczny,Stosowane w diagnostyce przewlekłych chorób.
2517,Audiometria,Stosowane w diagnostyce przewlekłych chorób.
2518,Cytologia,Standardowe badanie diagnostyczne.
2519,Badanie tarczycy,Standardowe badanie diagnostyczne.
2520,Spirometria,Badanie obrazowe wysokiej rozdzielczości.
2521,Lipidogram,Wyniki dostępne w ciągu 24 godzin.
2522,Morfologia krwi,Ocena stanu układu krążenia.
2523,Audiometria,Wskazanie do wykonania w ramach profilaktyki.
2524,Cytologia,Ocena stanu układu krążenia.
2525,Morfologia krwi,Nieinwazyjne i bezbolesne.
2526,RTG klatki piersiowej,Badanie obrazowe wysokiej rozdzielczości.
2527,Morfologia krwi,Zalecane przy podejrzeniu infekcji.
2528,Test obciążenia glukozą,Nieinwazyjne i bezbolesne.
2529,Badanie poziomu witaminy D,Standardowe badanie diagnostyczne.
2530,Tomografia komputerowa,Nieinwazyjne i bezbolesne.
2531,Test PCR,Zalecane przy podejrzeniu infekcji.
2532,Cytologia,Wyniki dostępne w ciągu 24 godzin.
2533,Badanie kału,Stosowane w diagnostyce przewlekłych chorób.
2534,RTG klatki piersiowej,Wyniki dostępne w ciągu 24 godzin.
2535,Test alergiczny,Badanie obrazowe wysokiej rozdzielczości.
2536,Test obciążenia glukozą,Standardowe badanie diagnostyczne.
2537,Test obciążenia glukozą,Wymaga przygotowania na czczo.
2538,Tomografia komputerowa,Nieinwazyjne i bezbolesne.
2539,Cytologia,Wymaga przygotowania na czczo.
2540,Badanie kału,Wymaga przygotowania na czczo.
2541,Tomografia komputerowa,Standardowe badanie diagnostyczne.
2542,Tomografia komputerowa,Wymaga przygotowania na czczo.
2543,Cytologia,Zalecane przy podejrzeniu infekcji.
2544,RTG klatki piersiowej,Nieinwazyjne i bezbolesne.
2545,Cytologia,Pomiar funkcji narządów wewnętrznych.
2546,Cytologia,Standardowe badanie diagnostyczne.
2547,EKG,Stosowane w diagnostyce przewlekłych chorób.
2548,Audiometria,Wymaga przygotowania na czczo.
2549,Kolonoskopia,Wyniki dostępne w ciągu 24 godzin.
2550,Kolonoskopia,Standardowe badanie diagnostyczne.
2551,Badanie kału,Ocena stanu układu krążenia.
2552,Test obciążenia glukozą,Badanie obrazowe wysokiej rozdzielczości.
2553,Holter EKG,Badanie obrazowe wysokiej rozdzielczości.
2554,Gastroskopia,Wymaga przygotowania na czczo.
2555,Badanie poziomu witaminy D,Wymaga przygotowania na czczo.
2556,Test PCR,Wymaga przygotowania na czczo.
2557,Badanie moczu,Nieinwazyjne i bezbolesne.
2558,Gastroskopia,Wymaga przygotowania na czczo.
2559,Badanie poziomu cukru,Nieinwazyjne i bezbolesne.
2560,Test obciążenia glukozą,Ocena stanu układu krążenia.
2561,Rezonans magnetyczny,Standardowe badanie diagnostyczne.
2562,Holter EKG,Standardowe badanie diagnostyczne.
2563,Cytologia,Stosowane w diagnostyce przewlekłych chorób.
2564,Audiometria,Badanie obrazowe wysokiej rozdzielczości.
2565,Badanie przeciwciał,Wymaga przygotowania na czczo.
2566,EKG,Nieinwazyjne i bezbolesne.
2567,Test alergiczny,Wyniki dostępne w ciągu 24 godzin.
2568,USG jamy brzusznej,Nieinwazyjne i bezbolesne.
2569,Test obciążenia glukozą,Standardowe badanie diagnostyczne.
2570,Badanie tarczycy,Pomiar funkcji narządów wewnętrznych.
2571,Test PCR,Stosowane w diagnostyce przewlekłych chorób.
2572,Badanie poziomu cukru,Pomiar funkcji narządów wewnętrznych.
2573,Badanie poziomu witaminy D,Stosowane w diagnostyce przewlekłych chorób.
2574,Badanie poziomu witaminy D,Nieinwazyjne i bezbolesne.
2575,RTG klatki piersiowej,Zalecane przy podejrzeniu infekcji.
2576,Rezonans magnetyczny,Wymaga przygotowania na czczo.
2577,Echo serca,Ocena stanu układu krążenia.
2578,Badanie moczu,Zalecane przy podejrzeniu infekcji.
2579,Echo serca,Wskazanie do wykonania w ramach profilaktyki.
2580,Gastroskopia,Stosowane w diagnostyce przewlekłych chorób.
2581,Cytologia,Wyniki dostępne w ciągu 24 godzin.
2582,Tomografia komputerowa,Zalecane przy podejrzeniu infekcji.
2583,Morfologia krwi,Ocena stanu układu krążenia.
2584,Tomografia komputerowa,Stosowane w diagnostyce przewlekłych chorób.
2585,Test PCR,Wyniki dostępne w ciągu 24 godzin.
2586,Badanie przeciwciał,Zalecane przy podejrzeniu infekcji.
2587,Test obciążenia glukozą,Wymaga przygotowania na czczo.
2588,Badanie tarczycy,Pomiar funkcji narządów wewnętrznych.
2589,Badanie poziomu witaminy D,Zalecane przy podejrzeniu infekcji.
2590,Test obciążenia glukozą,Nieinwazyjne i bezbolesne.
2591,Tomografia komputerowa,Ocena stanu układu krążenia.
2592,Badanie tarczycy,Zalecane przy podejrzeniu infekcji.
2593,Badanie okulistyczne,Wymaga przygotowania na czczo.
2594,EKG,Wskazanie do wykonania w ramach profilaktyki.
2595,Cytologia,Wymaga przygotowania na czczo.
2596,Audiometria,Ocena stanu układu krążenia.
2597,Rezonans magnetyczny,Ocena stanu układu krążenia.
2598,Test alergiczny,Wskazanie do wykonania w ramach profilaktyki.
2599,Kolonoskopia,Nieinwazyjne i bezbolesne.
2600,Badanie hormonalne,Badanie obrazowe wysokiej rozdzielczości.
2601,Badanie przeciwciał,Ocena stanu układu krążenia.
2602,Test alergiczny,Ocena stanu układu krążenia.
2603,EKG,Nieinwazyjne i bezbolesne.
2604,Badanie okulistyczne,Standardowe badanie diagnostyczne.
2605,Badanie poziomu witaminy D,Ocena stanu układu krążenia.
2606,EKG,Wskazanie do wykonania w ramach profilaktyki.
2607,Test PCR,Wymaga przygotowania na czczo.
2608,Morfologia krwi,Standardowe badanie diagnostyczne.
2609,Test obciążenia glukozą,Stosowane w diagnostyce przewlekłych chorób.
2610,Tomografia komputerowa,Badanie obrazowe wysokiej rozdzielczości.
2611,Test alergiczny,Pomiar funkcji narządów wewnętrznych.
2612,Rezonans magnetyczny,Wyniki dostępne w ciągu 24 godzin.
2613,RTG klatki piersiowej,Wymaga przygotowania na czczo.
2614,Tomografia komputerowa,Zalecane przy podejrzeniu infekcji.
2615,USG jamy brzusznej,Pomiar funkcji narządów wewnętrznych.
2616,Badanie okulistyczne,Wymaga przygotowania na czczo.
2617,Kolonoskopia,Pomiar funkcji narządów wewnętrznych.
2618,Morfologia krwi,Pomiar funkcji narządów wewnętrznych.
2619,EKG,Wyniki dostępne w ciągu 24 godzin.
2620,Badanie moczu,Nieinwazyjne i bezbolesne.
2621,EKG,Stosowane w diagnostyce przewlekłych chorób.
2622,Badanie przeciwciał,Zalecane przy podejrzeniu infekcji.
2623,Gastroskopia,Wymaga przygotowania na czczo.
2624,Badanie hormonalne,Standardowe badanie diagnostyczne.
2625,Spirometria,Wskazanie do wykonania w ramach profilaktyki.
2626,Echo serca,Stosowane w diagnostyce przewlekłych chorób.
2627,Badanie tarczycy,Nieinwazyjne i bezbolesne.
2628,Test alergiczny,Wskazanie do wykonania w ramach profilaktyki.
2629,Badanie poziomu witaminy D,Nieinwazyjne i bezbolesne.
2630,Cytologia,Wyniki dostępne w ciągu 24 godzin.
2631,Rezonans magnetyczny,Nieinwazyjne i bezbolesne.
2632,USG jamy brzusznej,Badanie obrazowe wysokiej rozdzielczości.
2633,Holter EKG,Wymaga przygotowania na czczo.
2634,Badanie okulistyczne,Wyniki dostępne w ciągu 24 godzin.
2635,Badanie przeciwciał,Pomiar funkcji narządów wewnętrznych.
2636,Badanie okulistyczne,Badanie obrazowe wysokiej rozdzielczości.
2637,EKG,Stosowane w diagnostyce przewlekłych chorób.
2638,Tomografia komputerowa,Standardowe badanie diagnostyczne.
2639,Gastroskopia,Badanie obrazowe wysokiej rozdzielczości.
2640,Echo serca,Wskazanie do wykonania w ramach profilaktyki.
2641,RTG klatki piersiowej,Ocena stanu układu krążenia.
2642,Echo serca,Ocena stanu układu krążenia.
2643,Test obciążenia glukozą,Wymaga przygotowania na czczo.
2644,Badanie moczu,Wymaga przygotowania na czczo.
2645,Test PCR,Nieinwazyjne i bezbolesne.
2646,Test obciążenia glukozą,Stosowane w diagnostyce przewlekłych chorób.
2647,Holter EKG,Ocena stanu układu krążenia.
2648,Cytologia,Zalecane przy podejrzeniu infekcji.
2649,Cytologia,Stosowane w diagnostyce przewlekłych chorób.
2650,RTG klatki piersiowej,Nieinwazyjne i bezbolesne.
2651,Kolonoskopia,Wskazanie do wykonania w ramach profilaktyki.
2652,Badanie okulistyczne,Badanie obrazowe wysokiej rozdzielczości.
2653,Badanie hormonalne,Wyniki dostępne w ciągu 24 godzin.
2654,Lipidogram,Wyniki dostępne w ciągu 24 godzin.
2655,RTG klatki piersiowej,Badanie obrazowe wysokiej rozdzielczości.
2656,Kolonoskopia,Badanie obrazowe wysokiej rozdzielczości.
2657,Cytologia,Badanie obrazowe wysokiej rozdzielczości.
2658,Spirometria,Wymaga przygotowania na czczo.
2659,Audiometria,Badanie obrazowe wysokiej rozdzielczości.
2660,Tomografia komputerowa,Pomiar funkcji narządów wewnętrznych.
2661,Badanie okulistyczne,Ocena stanu układu krążenia.
2662,Badanie okulistyczne,Wskazanie do wykonania w ramach profilaktyki.
2663,Rezonans magnetyczny,Ocena stanu układu krążenia.
2664,Tomografia komputerowa,Standardowe badanie diagnostyczne.
2665,Audiometria,Badanie obrazowe wysokiej rozdzielczości.
2666,Test alergiczny,Ocena stanu układu krążenia.
2667,Echo serca,Nieinwazyjne i bezbolesne.
2668,Badanie hormonalne,Stosowane w diagnostyce przewlekłych chorób.
2669,Test PCR,Nieinwazyjne i bezbolesne.
2670,Cytologia,Wyniki dostępne w ciągu 24 godzin.
2671,Badanie moczu,Pomiar funkcji narządów wewnętrznych.
2672,Audiometria,Pomiar funkcji narządów wewnętrznych.
2673,USG jamy brzusznej,Stosowane w diagnostyce przewlekłych chorób.
2674,Badanie poziomu cukru,Nieinwazyjne i bezbolesne.
2675,Holter EKG,Nieinwazyjne i bezbolesne.
2676,Tomografia komputerowa,Nieinwazyjne i bezbolesne.
2677,Cytologia,Standardowe badanie diagnostyczne.
