id_miejscowosc,nazwa,id_gmina
3506,Piaszczysta Żabincze,263
3507,Miechanka,269
3508,Mała Wilkin,176
3509,Dolny Wierzchnik,463
3510,Mała Żabinowo,204
3511,Pusta Sosncze,355
3512,Górny Miechnik,78
3513,Leśna Wierzchanka,187
3514,Nowy Białów,79
3515,Piaszczysta Sosnice,478
3516,Złota Zarośle,402
3517,Bagnista Zawadno,312
3518,Błękitna Sosnin,420
3519,Wilcza Odręta,430
3520,Zielony Wilkówka,214
3521,Ostra Dębnin,51
3522,Zielony Czernnik,344
3523,Nowa Krzywanka,83
3524,Górny Kamienek,453
3525,Ostra Knieja,125
3526,Wielki Rudnica,382
3527,Miła Wierzchno,391
3528,Mokra Grabek,227
3529,Błękitna Brzozice,410
3530,Nowy Grabnik,337
3531,Górna Korytcze,376
3532,Zielony Czernek,302
3533,Zimna Łęgisko,360
3534,Sucha Krzywnica,397
3535,Mętna Grabisko,112
3536,Kobylek,113
3537,Gliniana Olszyny,533
3538,Czerwona Kobylice,55
3539,Twarda Wilkanka,477
3540,Dolna Staw,577
3541,Zielony Krzywowo,12
3542,Zielona Krzywcze,15
3543,Wielka Wilkin,266
3544,Bagnista Smugi,49
3545,Zielony Dębnek,143
3546,Dolny Łomża,492
3547,Stara Ropin,330
3548,Krzywa Łęgno,56
3549,Brzozyce,580
3550,Cicha Złotyce,546
3551,Krzywa Sosnno,361
3552,Dolna Krzywisko,256
3553,Krzywa Żabinnik,111
3554,Cichy Grabcze,419
3555,Cichy Stawno,320
3556,Dolny Wilkice,531
3557,Piaszczysta Błonie,292
3558,Ostra Wierzchin,74
3559,Górny Topolek,543
3560,Biała Łęgów,581
3561,Gładka Czernów,499
3562,Słoneczna Modrzew,425
3563,Czerwona Złotno,127
3564,Piaszczysta Żabinice,344
3565,Stary Łany,313
3566,Gładka Borkin,188
3567,Mała Strumnik,202
3568,Złota Źródło,2
3569,Wilcza Brzeźno,23
3570,Ostra Sosnowo,114
3571,Czarna Zawadin,526
3572,Spokojna Rudisko,307
3573,Stara Grabek,407
3574,Radosna Żabinno,151
3575,Czarny Odrów,470
3576,Szeroka Piaskyce,49
3577,Mała Miechów,57
3578,Błękitna Grabno,483
3579,Słoneczna Sosnno,202
3580,Mały Piaskno,154
3581,Stary Sosnęta,382
3582,Zimna Borkek,185
3583,Szeroka Las,127
3584,Błękitna Grabów,277
3585,Nowa Miechyce,477
3586,Zielony Zarośle,351
3587,Cichy Czernek,176
3588,Miła Sosnyce,341
3589,Leśna Staw,55
3590,Błękitna Kobylnik,508
3591,Ostra Brzeźno,488
3592,Górny Białisko,46
3593,Cichy Jary,48
3594,Piaszczysta Czernęta,266
3595,Wielki Łęgice,513
3596,Stara Łęgno,528
3597,Wysoka Borkanka,393
3598,Zielony Łęgów,330
3599,Mętna Białanka,519
3600,Krzywa Krzywówka,41
3601,Biała Grabice,231
3602,Wilcza Kopce,16
3603,Złota Rudów,429
3604,Dolna Wierzchcze,211
3605,Piaszczysta Sosnowo,311
3606,Mętna Krzywno,154
3607,Mętna Wierzchcze,415
3608,Mała Grabin,596
3609,Górna Zawadno,357
3610,Czerwona Modrzew,68
3611,Nowy Odręta,599
3612,Gładka Kamień,237
3613,Twarda Łęgin,581
3614,Górna Czerncze,479
3615,Cicha Dębnnica,306
3616,Spokojna Borków,27
3617,Ostra Żabinice,526
3618,Nowa Korytin,277
3619,Górny Grabno,75
3620,Spokojna Stawcze,422
3621,Wesoła Złotcze,428
3622,Wesoła Lisnik,368
3623,Nowy Lisów,193
3624,Sucha Wilknik,218
3625,Mały Wilkanka,600
3626,Zimna Staw,29
3627,Stara Brzozin,157
3628,Mętna Brzozowo,406
3629,Wydłużona Strumnica,3
3630,Leśna Złotnica,592
3631,Błękitna Wierzchówka,307
3632,Pusta Korytnica,90
3633,Ostra Pustkowie,536
3634,Wesoła Krzywno,64
3635,Leśna Dębnin,33
3636,Ostra Piaskek,397
3637,Wierzchanka,585
3638,Spokojna Lisówka,550
3639,Piaszczysta Odrcze,163
3640,Spokojna Sosnnica,295
3641,Topolnica,40
3642,Błękitna Most,86
3643,Zimna Korytnik,138
3644,Stary Miechnik,285
3645,Wysoka Zarośle,257
3646,Czerwona Czerncze,428
3647,Wilcza Dębnów,263
3648,Żabinanka,266
3649,Wysoka Grabyce,598
3650,Zielona Brzozów,152
3651,Wielki Sosnek,49
3652,Cicha Zawadice,224
3653,Miła Borkisko,555
3654,Zimna Bór,39
3655,Wielka Topolnik,489
3656,Leśna Czernice,377
3657,Wysoka Strumowo,263
3658,Sucha Sosnowo,384
3659,Cicha Miechcze,177
3660,Pusta Strumice,385
3661,Ciepła Kobylowo,345
3662,Zielony Sosnice,494
3663,Kręta Grabęta,464
3664,Zimna Korytnica,529
3665,Mała Zawadno,263
3666,Biała Zawadek,242
3667,Złota Strumęta,504
3668,Mały Świerki,577
3669,Spokojna Wierzchnik,198
3670,Ostra Jar,342
3671,Spokojna Wilkęta,350
3672,Wysoka Most,283
3673,Zielona Żabincze,576
3674,Mokra Miechówka,386
3675,Dolna Ropnica,108
3676,Złota Lisnik,360
3677,Radosna Żabinek,117
3678,Stara Złotin,564
3679,Zielony Sosnno,340
3680,Mała Świerki,117
3681,Górna Borkcze,435
3682,Nowa Wilkanka,283
3683,Twarda Brzozów,368
3684,Piaszczysta Kamienęta,136
3685,Gładka Topolno,279
3686,Zimna Dębnów,93
3687,Wielka Złotyce,3
3688,Górna Zagórze,462
3689,Górna Wydma,549
3690,Dolny Brzeźno,44
3691,Piaszczysta Białyce,328
3692,Zawadin,354
3693,Mała Sosny,214
3694,Mała Grabnica,226
3695,Górny Łęgisko,141
3696,Górna Topolęta,594
3697,Krzywa Korytnica,599
3698,Piaszczysta Kamienanka,387
3699,Sucha Topolice,476
3700,Czarny Grabno,129
3701,Krzywa Białowo,586
3702,Szeroka Lisanka,116
3703,Zielony Łęgnik,243
3704,Mała Białcze,232
3705,Piaszczysta Młyn,126
3706,Wielki Kamienyce,326
3707,Czarna Zawadówka,248
3708,Błękitna Sosnowo,147
3709,Biała Korytcze,195
3710,Czarny Kamienno,142
3711,Kręta Złotanka,470
3712,Nowy Złotówka,258
3713,Sucha Miechanka,92
3714,Szeroka Sosnnica,484
3715,Wydłużona Kamiencze,372
3716,Miła Kamiennica,324
3717,Wysoka Kobylęta,362
3718,Spokojna Borkice,491
3719,Mała Kobylęta,465
3720,Zielony Piaskice,124
3721,Wydłużona Wierzchówka,399
3722,Ciepła Ropnik,257
3723,Zielony Kobylek,252
3724,Spokojna Smugi,464
3725,Krzywa Wierzchek,557
3726,Dębnice,544
3727,Biała Grabnik,215
3728,Mała Brzoznik,553
3729,Bagnista Korytnica,595
3730,Miła Białów,346
3731,Czarny Strumyce,162
3732,Dolny Korytówka,185
3733,Pusta Krzywno,314
3734,Szeroka Czernin,304
3735,Górna Piasknica,558
3736,Górny Strumów,427
3737,Krzywa Wierzchisko,416
3738,Spokojna Grabów,80
3739,Gliniana Kamienin,593
3740,Pusta Wierzchyce,278
3741,Czarny Krzywisko,23
3742,Szeroka Miechnica,498
3743,Dolny Miechno,260
3744,Stara Topolyce,344
3745,Leśna Sosnęta,76
3746,Biała Grabów,259
3747,Czarna Białówka,348
3748,Czerwona Krzywęta,472
3749,Słoneczna Miechowo,170
3750,Pusta Zarośle,209
3751,Cicha Skała,413
3752,Kręta Borkisko,539
3753,Gładka Wierzchów,415
3754,Dolna Czernek,532
3755,Ciepła Kamienanka,312
3756,Piaszczysta Zawadin,98
3757,Gładka Łęgno,406
3758,Czerwona Strumów,445
3759,Stary Strumanka,422
3760,Złota Sosncze,264
3761,Ostra Stawno,358
3762,Stara Sosnek,313
3763,Stara Krzywin,327
3764,Wielka Rudyce,167
3765,Cicha Odrnik,187
3766,Słoneczna Stawisko,391
3767,Dolna Żabinisko,529
3768,Cichy Kamienówka,250
3769,Górna Źródło,551
3770,Czerwona Żabinanka,566
3771,Czerwona Strumowo,458
3772,Zielony Brzozowo,532
3773,Piaszczysta Miechanka,525
3774,Czarny Żabinów,523
3775,Spokojna Ropcze,198
3776,Gliniana Miechnik,475
3777,Gliniana Czernisko,129
3778,Błękitna Piaskice,75
3779,Miła Las,453
3780,Ostra Zawadowo,302
3781,Biała Grabin,273
3782,Stara Odrówka,500
3783,Bagnista Łęgek,48
3784,Dolny Brzozice,36
3785,Wesoła Lisek,139
3786,Czerwona Ropyce,449
3787,Zimna Sosnów,543
3788,Gładka Miechowo,452
3789,Bagnista Krzywisko,470
3790,Dolna Łęgcze,481
3791,Gliniana Lisnica,378
3792,Miła Wierzchnica,241
3793,Dolny Żabinnica,413
3794,Zielona Złotyce,381
3795,Górny Wolica,81
3796,Zielona Wilkek,118
3797,Czerwona Wilkęta,372
3798,Wysoka Odryce,284
3799,Błękitna Jary,243
3800,Piaszczysta Lisęta,13
3801,Sucha Rudek,461
3802,Cicha Złotno,444
3803,Dolny Miechisko,283
3804,Sucha Czernisko,358
3805,Twarda Stawnica,292
3806,Biała Wierzchice,431
3807,Złota Stawice,19
3808,Ostra Ropówka,64
3809,Mokra Łęgów,346
3810,Czarny Ropów,530
3811,Dolny Sosnowo,401
3812,Mętna Miechęta,78
3813,Wilcza Brzozówka,278
3814,Biała Stawnica,546
3815,Kręta Białanka,309
3816,Zimna Olszyny,368
3817,Wydłużona Krzywnik,229
3818,Piaszczysta Lisówka,230
3819,Gładka Korytno,541
3820,Ostra Strumisko,197
3821,Wydłużona Wadowice,570
3822,Błękitna Wilknica,409
3823,Górny Kobylówka,563
3824,Wilcza Krosno,181
3825,Piaszczysta Białno,174
3826,Górna Świerki,355
3827,Pusta Topolek,222
3828,Cichy Grabek,517
3829,Wysoka Zawadów,12
3830,Wielka Zawadnik,77
3831,Pusta Rudin,231
3832,Radosna Topolnica,125
3833,Mokra Lisęta,189
3834,Mokra Czernanka,259
3835,Biała Grabcze,267
3836,Zielona Strumnik,559
3837,Wilcza Ropęta,408
3838,Dolny Zawadice,308
3839,Ostra Kamiencze,20
3840,Stary Sosnisko,243
3841,Dolna Wierzchanka,31
3842,Radosna Zawadęta,463
3843,Ostra Kamień,471
3844,Wysoka Miechisko,390
3845,Słoneczna Żabinowo,503
3846,Czerwona Piaskęta,174
3847,Górna Piaskanka,299
3848,Piaszczysta Krzywanka,452
3849,Wielka Wierzchyce,460
3850,Wielka Sosnówka,469
3851,Wielka Białice,153
3852,Bagnista Białówka,12
3853,Mała Ropanka,226
3854,Wydłużona Stawówka,55
3855,Wilcza Strumyce,531
3856,Nowa Strumnik,207
3857,Piaszczysta Topolin,483
3858,Bagnista Strumnica,194
3859,Wysoka Odrice,442
3860,Pusta Złotcze,238
3861,Twarda Rudno,13
3862,Kręta Korytnik,56
3863,Kobylyce,435
3864,Cichy Wierzchnica,463
3865,Wilcza Miechno,113
3866,Dolna Rudisko,253
3867,Spokojna Krzywęta,337
3868,Piaszczysta Piaskin,355
3869,Biała Łączki,486
3870,Stary Kamienowo,75
3871,Czarny Miechice,56
3872,Borków,600
3873,Wielka Uroczysko,58
3874,Piaszczysta Dębnisko,410
3875,Miła Borkowo,457
3876,Wilcza Ropno,14
3877,Wielki Strumanka,163
3878,Gliniana Brzozek,412
3879,Mętna Brzozek,357
3880,Zielona Czernisko,528
3881,Radosna Topolno,235
3882,Radosna Zawadówka,249
3883,Spokojna Borkęta,514
3884,Szeroka Źródło,217
3885,Wilcza Złotowo,154
3886,Zimna Dębnnica,42
3887,Gładka Miechice,478
3888,Mokra Czernice,74
3889,Mokra Dolina,593
3890,Cicha Wierzchowo,149
3891,Wesoła Czernek,431
3892,Pusta Krzywcze,90
3893,Gładka Lisanka,497
3894,Stary Kamionki,463
3895,Słoneczna Ropisko,36
3896,Stara Most,101
3897,Leśna Piaskin,219
3898,Stary Kobylcze,530
3899,Czerwona Białisko,144
3900,Wilcza Zawadówka,267
3901,Ostra Lisno,250
3902,Górny Zawadek,579
3903,Radosna Brzozek,167
3904,Nowa Złotnik,540
3905,Kręta Zawadanka,168
3906,Czerwona Rudęta,111
3907,Bagnista Topolin,172
3908,Błękitna Ropnica,235
3909,Złota Korytanka,501
3910,Nowa Białice,462
3911,Zielony Złotnica,215
3912,Kręta Borkice,103
3913,Leśna Odrnica,506
3914,Gładka Miechnica,527
3915,Czarny Strumanka,554
3916,Dolny Przemyśl,466
3917,Zielony Żabinówka,501
3918,Nowy Rudek,517
3919,Bagnista Kobylanka,188
3920,Wesoła Cisów,576
3921,Miła Zdrój,569
3922,Wilcza Rudisko,216
3923,Mokra Złotice,453
3924,Gładka Ropanka,319
3925,Mętna Gościniec,157
3926,Twarda Białnik,235
3927,Dolna Sosnęta,95
3928,Nowy Czernyce,150
3929,Szeroka Żabinowo,514
3930,Mokra Kobylnica,252
3931,Radosna Miechcze,519
3932,Kręta Żabinów,41
3933,Mokra Borkanka,458
3934,Czerwona Odrnik,554
3935,Stara Zawadęta,484
3936,Pusta Wilknica,541
3937,Biała Czernno,488
3938,Piaszczysta Miechów,350
3939,Zielona Zawadno,28
3940,Wydłużona Kamienek,312
3941,Stary Miechin,355
3942,Leśna Wilkowo,470
3943,Górna Strumęta,168
3944,Czarny Las,220
3945,Twarda Stawcze,352
3946,Mały Brzozówka,28
3947,Gliniana Kamienno,211
3948,Błękitna Wierzchin,275
3949,Zawadno,584
3950,Miła Topolyce,343
3951,Zielona Krzywęta,195
3952,Mętna Wierzchęta,195
3953,Piaszczysta Czernisko,19
3954,Miła Stawęta,51
3955,Zielona Zarośle,153
3956,Mała Piaskyce,458
3957,Mokra Sosnęta,227
3958,Twarda Czernnik,372
3959,Sucha Kamienanka,339
3960,Złota Ropnica,454
3961,Wesoła Brzozowo,451
3962,Gładka Czernek,366
3963,Górny Złotin,322
3964,Zimna Wilkice,518
3965,Krzywa Strumęta,84
3966,Czerwona Czernowo,298
3967,Cicha Kamienin,6
3968,Sosncze,58
3969,Górna Sosnyce,296
3970,Bagnista Zawadek,231
3971,Błękitna Lisin,442
3972,Pusta Złotanka,332
3973,Bagnista Wilkówka,384
3974,Radosna Topolek,235
3975,Słoneczna Góra,208
3976,Dolna Kobylcze,19
3977,Górna Rudanka,555
3978,Spokojna Białcze,598
3979,Cichy Żabinówka,7
3980,Wielki Wierzchno,597
3981,Górny Łomża,189
3982,Dolna Sulisław,417
3983,Wesoła Knieja,500
3984,Gładka Czernin,307
3985,Ostra Borkówka,220
3986,Biała Stawcze,306
3987,Gliniana Brzeg,429
3988,Szeroka Sosnisko,510
3989,Wilcza Łęgisko,479
3990,Spokojna Krzywcze,161
3991,Gładka Żabinowo,336
3992,Czarna Krzywyce,453
3993,Górna Borkice,432
3994,Stary Ropcze,290
3995,Radosna Białice,324
3996,Cicha Białnik,162
3997,Ostra Kamienyce,90
3998,Pusta Topolyce,368
3999,Mętna Rudnik,393
4000,Górny Kamienówka,460
4001,Dolna Zawadcze,106
4002,Leśna Ropyce,108
4003,Wysoka Łęgęta,72
4004,Krzywa Ropowo,303
4005,Mała Piaskówka,27
4006,Szeroka Dębnno,215
4007,Szeroka Białęta,125
4008,Cichy Białnica,27
4009,Słoneczna Staw,519
4010,Kręta Łączki,135
4011,Mokra Piaskin,547
4012,Zielony Korytyce,450
4013,Cicha Kamiennik,166
4014,Biała Wilkno,549
4015,Szeroka Łęganka,75
4016,Biała Lisanka,529
4017,Pusta Zawadęta,398
4018,Wielka Strumek,301
4019,Leśna Miechisko,138
4020,Stara Stawcze,107
4021,Bagnista Baranów,546
4022,Stara Żabincze,93
4023,Piaszczysta Pustkowie,330
4024,Gliniana Dębnin,477
4025,Słoneczna Czerncze,44
4026,Biała Zarośle,18
4027,Złota Dębnin,155
4028,Wilcza Lisisko,540
4029,Zimna Strumówka,516
4030,Wydłużona Żabinek,328
4031,Zielony Lisice,337
4032,Gliniana Brzozanka,29
4033,Radosna Stawnica,448
4034,Czarny Przemyśl,581
4035,Pusta Łęgówka,409
4036,Gliniana Borkno,167
4037,Pusta Ropnica,393
4038,Górny Wilkno,192
4039,Cicha Miechin,58
4040,Wielki Białówka,489
4041,Nowa Brzozów,71
4042,Błękitna Piaskno,135
4043,Błękitna Wrzosy,427
4044,Mała Wierzchcze,406
4045,Cichy Złotno,600
4046,Twarda Kobylin,33
4047,Zielona Brzozyce,459
4048,Wilcza Białęta,71
4049,Nowy Krzywyce,515
4050,Gładka Rudów,316
4051,Gładka Złotice,87
4052,Dolny Łączki,170
4053,Czerwona Grabnik,457
4054,Złota Złotice,188
4055,Dolny Sosny,5
4056,Sucha Baranów,82
4057,Wielki Miechcze,185
4058,Krzywa Kamienęta,583
4059,Cicha Kobylęta,3
4060,Piaszczysta Sosnówka,416
4061,Wilcza Piaskówka,67
4062,Twarda Krzywin,272
4063,Czarna Białyce,457
4064,Twarda Stawowo,391
4065,Ostra Sosnek,388
4066,Mały Odrin,395
4067,Radosna Białnica,186
4068,Wydłużona Lisin,4
4069,Zielona Strumin,336
4070,Ostra Wilkęta,129
4071,Zielona Strumanka,502
4072,Wielka Kamionki,561
4073,Błękitna Białice,535
4074,Czerwona Brzeźno,599
4075,Wesoła Wilkin,199
4076,Wierzchowice,253
4077,Stary Kamienice,485
4078,Gliniana Kamienowo,361
4079,Górny Złotno,384
4080,Wilcza Wilkin,102
4081,Cicha Sosnnica,272
4082,Dolna Smugi,491
4083,Czarny Zawadyce,305
4084,Stara Czernisko,39
4085,Dolna Kamienów,372
4086,Twarda Stawisko,453
4087,Zielony Rudnica,371
4088,Biała Sosnnik,134
4089,Nowy Miechęta,141
4090,Mała Dębnisko,153
4091,Piaszczysta Rudowo,525
4092,Górna Wadowice,141
4093,Złota Krzywice,584
4094,Mała Grabek,251
4095,Wielki Borkice,327
4096,Wysoka Miechcze,115
4097,Mętna Topolcze,385
4098,Mętna Żuławy,169
4099,Pusta Topolnik,43
4100,Wielki Ropnica,549
4101,Pusta Czernisko,522
4102,Czarny Łęgęta,139
4103,Wielki Kobylowo,327
4104,Wielki Złotnica,21
4105,Miła Topolnik,266
4106,Mały Piaskice,213
4107,Cicha Mokra,536
4108,Ciepła Źródło,107
4109,Gładka Odrek,272
4110,Czarny Piaskcze,373
4111,Dolny Czerncze,55
4112,Kręta Sosnno,489
4113,Zimna Sosnęta,400
4114,Wielki Wydma,431
4115,Piaszczysta Krzywnik,446
4116,Twarda Zawadanka,535
4117,Wielka Złotice,207
4118,Stary Strumice,278
4119,Nowy Korytno,48
4120,Leśna Białek,441
4121,Wesoła Topolyce,425
4122,Wydłużona Kobylin,182
4123,Leśna Borkyce,451
4124,Czarny Stawno,577
4125,Wysoka Dębnice,312
4126,Stara Dębnówka,161
4127,Bagnista Sosnin,581
4128,Twarda Białyce,65
4129,Zielony Stawanka,244
4130,Mała Kobylyce,55
4131,Dolna Krzywice,366
4132,Krzywa Złotisko,347
4133,Szeroka Miechówka,40
4134,Wilcza Miechnik,349
4135,Mętna Odrin,41
4136,Leśna Odrcze,36
4137,Krzywa Głogów,434
4138,Mokra Strumów,508
4139,Leśna Piasknica,125
4140,Wesoła Czernówka,262
4141,Miła Brzeźno,144
4142,Miła Krzywisko,109
4143,Sucha Wierzchówka,552
4144,Biała Dębnin,230
4145,Zielony Czernyce,388
4146,Wydłużona Odrówka,271
4147,Miła Dębnowo,264
4148,Czarny Topolnica,412
4149,Ciepła Wydma,541
4150,Wilcza Sosnnik,369
4151,Zielona Sosnówka,116
4152,Czarna Brzozno,98
4153,Czarny Sosny,522
4154,Stara Ropnik,334
4155,Nowy Stawęta,127
4156,Gliniana Borknik,16
4157,Twarda Dębnice,542
4158,Czarna Las,449
4159,Ostra Lisanka,16
4160,Mokra Białęta,203
4161,Górny Brzozisko,153
4162,Złota Dębnice,101
4163,Mętna Wierzchów,548
4164,Biała Złotek,572
4165,Gliniana Strumęta,445
4166,Górny Rudnik,557
4167,Spokojna Lisnica,417
4168,Leśna Czernek,121
4169,Mętna Odrnik,519
4170,Kręta Wierzchyce,117
4171,Cicha Odrek,142
4172,Mętna Kamiencze,366
4173,Mały Złotno,149
4174,Bagnista Czernnica,497
4175,Szeroka Sosnanka,151
4176,Zimna Wierzchęta,195
4177,Zielony Rzeka,34
4178,Kręta Kobylcze,180
4179,Zimna Czernek,371
4180,Mokra Stawów,556
4181,Stary Korytówka,502
4182,Górny Borkisko,179
4183,Zimna Łęganka,94
4184,Spokojna Miechęta,454
4185,Wielka Korytcze,194
4186,Słoneczna Grabek,434
4187,Miła Liscze,229
4188,Dolna Knieja,343
4189,Wilcza Kamienanka,481
4190,Błękitna Łęgek,355
4191,Zimna Piaskisko,229
4192,Wilcza Bielawa,32
4193,Kręta Kobylówka,388
4194,Wydłużona Źródło,406
4195,Ostra Łęgcze,141
4196,Nowy Żabinno,313
4197,Krzywa Wilkanka,163
4198,Dolny Cisów,73
4199,Wielki Kamienin,342
4200,Babice,375
4201,Górna Rudów,398
4202,Nowa Złotów,302
4203,Czerwona Brzoznica,495
4204,Kręta Ropęta,557
4205,Zielona Wolica,68
4206,Czarny Grabyce,324
4207,Wydłużona Lisęta,57
4208,Gliniana Kamień,596
4209,Radosna Wydma,373
4210,Spokojna Bór,112
4211,Górny Korytice,456
4212,Mały Żabinnica,57
4213,Bagnista Świerki,288
4214,Radosna Góra,472
4215,Spokojna Świerki,465
4216,Gładka Ropów,63
4217,Stara Topolice,526
4218,Nowa Dębnyce,435
4219,Mętna Sosnek,120
4220,Czarny Białów,549
4221,Bagnista Kamienin,89
4222,Wilcza Błonie,524
4223,Ciepła Żabinnica,80
4224,Wilcza Borknica,258
4225,Szeroka Rudno,138
4226,Kręta Wierch,19
4227,Wysoka Staw,254
4228,Zielony Stawyce,483
4229,Stary Łęgnica,307
4230,Nowa Łęganka,390
4231,Stary Kobylów,535
4232,Mały Krosno,398
4233,Zimna Piaskno,273
4234,Zielony Piaskówka,166
4235,Czerwona Dębnice,125
4236,Biała Skała,193
4237,Mały Grabin,28
4238,Kręta Dębnisko,69
4239,Zimna Wydma,366
4240,Stara Świerki,184
4241,Gliniana Krzywnica,579
4242,Górny Sosnek,208
4243,Dolna Brzeg,192
4244,Czerwona Skała,468
4245,Krzywa Wierzchęta,409
4246,Zimna Żabinice,288
4247,Leśna Zarośle,208
4248,Mały Smugi,65
4249,Wielki Ropnik,49
4250,Wesoła Grabęta,65
4251,Radosna Zawadek,450
4252,Mały Rudówka,48
4253,Czarny Dolina,587
4254,Słoneczna Pustkowie,525
4255,Nowa Wolica,494
4256,Wielka Pustkowie,421
4257,Miła Topolowo,11
4258,Czarny Smugi,541
4259,Zielony Czernice,229
4260,Spokojna Strumyce,340
4261,Dolna Topolęta,224
4262,Miła Strumęta,295
4263,Stara Wilkyce,436
4264,Zielona Złotcze,174
4265,Mokra Miechnik,103
4266,Ostra Dębnanka,331
4267,Zielona Jary,243
4268,Piaszczysta Kobylówka,142
4269,Zielony Lisowo,521
4270,Bagnista Wilknica,427
4271,Wilcza Wilkek,443
4272,Mała Grabówka,474
4273,Twarda Piaskówka,296
4274,Nowa Sosnice,215
4275,Mętna Kamienanka,115
4276,Radosna Kobylanka,386
4277,Błękitna Czernęta,444
4278,Złota Stawin,357
4279,Czerwona Lisówka,61
4280,Ostra Strumów,331
4281,Miła Sosnów,2
4282,Czarny Stróże,561
4283,Pusta Stawcze,87
4284,Stara Dębnice,62
4285,Wielka Sosnowo,211
4286,Spokojna Miechnica,26
4287,Wilcza Sosnęta,224
4288,Wesoła Grabin,123
4289,Sucha Białęta,233
4290,Wielki Dolina,31
4291,Miła Modrzew,393
4292,Miła Białnik,292
4293,Dolna Krosno,416
4294,Bagnista Lisowo,249
4295,Leśna Strumówka,421
4296,Nowy Miechice,80
4297,Gładka Zarośle,325
4298,Wilcza Białcze,170
4299,Zielony Korytisko,18
4300,Szeroka Korytyce,177
4301,Miła Kobylanka,488
4302,Cichy Zawadanka,302
4303,Leśna Wierzchek,437
4304,Mała Żabinek,51
4305,Czerwona Grabice,552
4306,Zielony Krzywisko,374
4307,Zimna Białyce,213
4308,Mętna Zawadisko,586
4309,Gliniana Ropowo,69
4310,Nowa Struga,396
4311,Sosnęta,131
4312,Czarny Zawadin,135
4313,Wilcza Wierzchyce,362
4314,Pusta Łączki,504
4315,Cichy Dębnek,134
4316,Gliniana Sosncze,222
4317,Wielki Piasków,58
4318,Złota Jar,108
4319,Czerwona Czernisko,10
4320,Mały Wilknik,489
4321,Radosna Rudęta,258
4322,Dolna Korytyce,168
4323,Biała Krzywcze,291
4324,Cicha Czernyce,435
4325,Słoneczna Grabanka,488
4326,Mokra Źródło,240
4327,Mętna Krzywice,86
4328,Kręta Korytówka,173
4329,Złota Lisek,284
4330,Wielka Korytnik,441
4331,Wesoła Zawadów,548
4332,Radosna Miechno,109
4333,Szeroka Wierzchnik,237
4334,Zimna Zawadno,62
4335,Wesoła Grabyce,507
4336,Bagnista Kamienanka,172
4337,Wielka Kobylno,209
4338,Nowy Bór,398
4339,Twarda Kobylęta,228
4340,Złotówka,532
4341,Błękitna Wilkisko,485
4342,Nowa Topolnik,74
4343,Leśna Ropowo,74
4344,Mały Miechęta,188
4345,Wesoła Borkin,80
4346,Stary Sosnanka,316
4347,Szeroka Lisyce,45
4348,Złota Rudcze,443
4349,Mała Stawanka,238
4350,Krzywa Modrzew,182
4351,Piaszczysta Strumno,584
4352,Słoneczna Krzywów,3
4353,Wielki Piasknica,319
4354,Dolna Las,112
4355,Wilcza Pustkowie,144
4356,Zielony Brzeźno,37
4357,Mętna Białnica,597
4358,Cichy Piaskno,291
4359,Wielki Topolówka,274
4360,Nowy Piaskek,281
4361,Mokra Czernisko,468
4362,Mokra Żabinowo,460
4363,Szeroka Kobylęta,450
4364,Wielka Brzozice,569
4365,Zimna Korytów,112
4366,Górna Białnik,117
4367,Mała Korytisko,553
4368,Czerwona Łęgek,438
4369,Mokra Bór,302
4370,Cicha Lisyce,274
4371,Gładka Korytanka,218
4372,Kręta Miechisko,569
4373,Dolny Odrnica,235
4374,Spokojna Piasknik,185
4375,Słoneczna Borków,592
4376,Mała Krzywyce,63
4377,Gliniana Odrowo,565
4378,Cichy Lisęta,431
4379,Zimna Rudnica,368
4380,Twarda Las,159
4381,Mała Ropno,268
4382,Dolny Sosnanka,476
4383,Wielki Dębnowo,150
4384,Twarda Głogów,397
4385,Czarna Stawów,405
4386,Zimna Lisówka,331
4387,Cicha Białek,368
4388,Stara Żabinówka,267
4389,Nowy Lisęta,600
4390,Wydłużona Sosnowo,389
4391,Zielony Topolcze,78
4392,Pusta Struga,333
4393,Zimna Złotyce,476
4394,Mokra Ropisko,300
4395,Wielka Tarnów,221
4396,Cicha Krzywnik,504
4397,Dolna Wilknica,279
