id_miejscowosc,nazwa
3392,Spokojna Złotek
3393,Pusta Korytanka
3394,Błękitna Wilków
3395,Cicha Brzozyce
3396,Mętna Topolin
3397,Gliniana Kamienek
3398,Cicha Piaskcze
3399,Wielki Czernek
3400,Białcze
3401,Mały Dębnek
3402,Kręta Uroczysko
3403,Cichy Odranka
3404,Bagnista Krzywanka
3405,Cichy Białisko
3406,Ostra Topolówka
3407,Błękitna Czernów
3408,Ciepła Wierzchno
3409,Wydłużona Skrzynka
3410,Ostra Topolin
3411,Miła Sosnowo
3412,Słoneczna Kobylanka
3413,Cichy Odryce
3414,Górna Dębnyce
3415,Wysoka Rudyce
3416,Nowa Sosnnik
3417,Mętna Borkyce
3418,Wesoła Miechówka
3419,Zielona Łęgyce
3420,Wilcza Borkowo
3421,Wielki Korytnica
3422,Cichy Rudek
3423,Cicha Łęgnik
3424,Mokra Kobylówka
3425,Mała Żabinice
3426,Dolna Strumek
3427,Wilcza Topolówka
3428,Czarna Ropówka
3429,Wesoła Brzoznica
3430,Krzywa Liscze
3431,Krzywa Stawcze
3432,Miła Żabinówka
3433,Czarna Czernów
3434,Piaszczysta Ropanka
3435,Mały Piaskowo
3436,Nowy Krzywnik
3437,Kręta Brzoznica
3438,Wysoka Radom
3439,Sucha Topolęta
3440,Górna Kamienice
3441,Piaszczysta Brzozcze
3442,Górny Wierzchęta
3443,Kręta Białęta
3444,Cicha Wilków
3445,Leśna Strumin
3446,Dolny Żabinowo
3447,Mętna Kobylyce
3448,Stara Rudno
3449,Stara Lisanka
3450,Nowa Żabinowo
3451,Stary Młyn
3452,Wilcza Piaskcze
3453,Dolna Lisno
3454,Bagnista Żabincze
3455,Dolna Brzozyce
3456,Mokra Kobylnik
3457,Stara Borkęta
3458,Wysoka Piaskno
3459,Stara Białanka
3460,Wysoka Czernno
3461,Piaszczysta Borkówka
3462,Pusta Wilkowo
3463,Nowa Kobylyce
3464,Miła Lisanka
3465,Wilcza Jar
3466,Mętna Piasknica
3467,Szeroka Korytówka
3468,Leśna Odrek
3469,Ropisko
3470,Dolny Gaj
3471,Bagnista Grabnik
3472,Dolna Odrin
3473,Kręta Korytisko
3474,Dolna Sosnyce
3475,Górna Kamienęta
3476,Spokojna Ropęta
3477,Biała Ropnica
3478,Wesoła Stawanka
3479,Nowa Zawadek
3480,Złota Grabnik
3481,Szeroka Korytisko
3482,Radosna Piaskek
3483,Wesoła Skrzynka
3484,Ciepła Krzywyce
3485,Biała Brzozice
3486,Wysoka Kobylno
3487,Wesoła Białów
3488,Wilcza Stawnik
3489,Wilcza Łęgno
3490,Mały Wierzchice
3491,Gładka Kobylanka
3492,Miła Struga
3493,Mętna Wilkin
3494,Wesoła Żabinnica
3495,Wielka Borkno
3496,Czarna Żabinisko
3497,Słoneczna Grabno
3498,Biała Żabinowo
3499,Dolny Czernin
3500,Ciepła Jar
3501,Mętna Kopce
3502,Leśna Wilknik
3503,Czarny Borknica
3504,Mokra Złotnik
3505,Gładka Łąka
3506,Piaszczysta Żabincze
3507,Miechanka
3508,Mała Wilkin
3509,Dolny Wierzchnik
3510,Mała Żabinowo
3511,Pusta Sosncze
3512,Górny Miechnik
3513,Leśna Wierzchanka
3514,Nowy Białów
3515,Piaszczysta Sosnice
3516,Złota Zarośle
3517,Bagnista Zawadno
3518,Błękitna Sosnin
3519,Wilcza Odręta
3520,Zielony Wilkówka
3521,Ostra Dębnin
3522,Zielony Czernnik
3523,Nowa Krzywanka
3524,Górny Kamienek
3525,Ostra Knieja
3526,Wielki Rudnica
3527,Miła Wierzchno
3528,Mokra Grabek
3529,Błękitna Brzozice
3530,Nowy Grabnik
3531,Górna Korytcze
3532,Zielony Czernek
3533,Zimna Łęgisko
3534,Sucha Krzywnica
3535,Mętna Grabisko
3536,Kobylek
3537,Gliniana Olszyny
3538,Czerwona Kobylice
3539,Twarda Wilkanka
3540,Dolna Staw
3541,Zielony Krzywowo
3542,Zielona Krzywcze
3543,Wielka Wilkin
3544,Bagnista Smugi
3545,Zielony Dębnek
3546,Dolny Łomża
3547,Stara Ropin
3548,Krzywa Łęgno
3549,Brzozyce
3550,Cicha Złotyce
3551,Krzywa Sosnno
3552,Dolna Krzywisko
3553,Krzywa Żabinnik
3554,Cichy Grabcze
3555,Cichy Stawno
3556,Dolny Wilkice
3557,Piaszczysta Błonie
3558,Ostra Wierzchin
3559,Górny Topolek
3560,Biała Łęgów
3561,Gładka Czernów
3562,Słoneczna Modrzew
3563,Czerwona Złotno
3564,Piaszczysta Żabinice
3565,Stary Łany
3566,Gładka Borkin
3567,Mała Strumnik
3568,Złota Źródło
3569,Wilcza Brzeźno
3570,Ostra Sosnowo
3571,Czarna Zawadin
3572,Spokojna Rudisko
3573,Stara Grabek
3574,Radosna Żabinno
3575,Czarny Odrów
3576,Szeroka Piaskyce
3577,Mała Miechów
3578,Błękitna Grabno
3579,Słoneczna Sosnno
3580,Mały Piaskno
3581,Stary Sosnęta
3582,Zimna Borkek
3583,Szeroka Las
3584,Błękitna Grabów
3585,Nowa Miechyce
3586,Zielony Zarośle
3587,Cichy Czernek
3588,Miła Sosnyce
3589,Leśna Staw
3590,Błękitna Kobylnik
3591,Ostra Brzeźno
3592,Górny Białisko
3593,Cichy Jary
3594,Piaszczysta Czernęta
3595,Wielki Łęgice
3596,Stara Łęgno
3597,Wysoka Borkanka
3598,Zielony Łęgów
3599,Mętna Białanka
3600,Krzywa Krzywówka
3601,Biała Grabice
3602,Wilcza Kopce
3603,Złota Rudów
3604,Dolna Wierzchcze
3605,Piaszczysta Sosnowo
3606,Mętna Krzywno
3607,Mętna Wierzchcze
3608,Mała Grabin
3609,Górna Zawadno
3610,Czerwona Modrzew
3611,Nowy Odręta
3612,Gładka Kamień
3613,Twarda Łęgin
3614,Górna Czerncze
3615,Cicha Dębnnica
3616,Spokojna Borków
3617,Ostra Żabinice
3618,Nowa Korytin
3619,Górny Grabno
3620,Spokojna Stawcze
3621,Wesoła Złotcze
3622,Wesoła Lisnik
3623,Nowy Lisów
3624,Sucha Wilknik
3625,Mały Wilkanka
3626,Zimna Staw
3627,Stara Brzozin
3628,Mętna Brzozowo
3629,Wydłużona Strumnica
3630,Leśna Złotnica
3631,Błękitna Wierzchówka
3632,Pusta Korytnica
3633,Ostra Pustkowie
3634,Wesoła Krzywno
3635,Leśna Dębnin
3636,Ostra Piaskek
3637,Wierzchanka
3638,Spokojna Lisówka
3639,Piaszczysta Odrcze
3640,Spokojna Sosnnica
3641,Topolnica
3642,Błękitna Most
3643,Zimna Korytnik
3644,Stary Miechnik
3645,Wysoka Zarośle
3646,Czerwona Czerncze
3647,Wilcza Dębnów
3648,Żabinanka
3649,Wysoka Grabyce
3650,Zielona Brzozów
3651,Wielki Sosnek
3652,Cicha Zawadice
3653,Miła Borkisko
3654,Zimna Bór
3655,Wielka Topolnik
3656,Leśna Czernice
3657,Wysoka Strumowo
3658,Sucha Sosnowo
3659,Cicha Miechcze
3660,Pusta Strumice
3661,Ciepła Kobylowo
3662,Zielony Sosnice
3663,Kręta Grabęta
3664,Zimna Korytnica
3665,Mała Zawadno
3666,Biała Zawadek
3667,Złota Strumęta
3668,Mały Świerki
3669,Spokojna Wierzchnik
3670,Ostra Jar
3671,Spokojna Wilkęta
3672,Wysoka Most
3673,Zielona Żabincze
3674,Mokra Miechówka
3675,Dolna Ropnica
3676,Złota Lisnik
3677,Radosna Żabinek
3678,Stara Złotin
3679,Zielony Sosnno
3680,Mała Świerki
3681,Górna Borkcze
3682,Nowa Wilkanka
3683,Twarda Brzozów
3684,Piaszczysta Kamienęta
3685,Gładka Topolno
3686,Zimna Dębnów
3687,Wielka Złotyce
3688,Górna Zagórze
3689,Górna Wydma
3690,Dolny Brzeźno
3691,Piaszczysta Białyce
3692,Zawadin
3693,Mała Sosny
3694,Mała Grabnica
3695,Górny Łęgisko
3696,Górna Topolęta
3697,Krzywa Korytnica
3698,Piaszczysta Kamienanka
3699,Sucha Topolice
3700,Czarny Grabno
3701,Krzywa Białowo
3702,Szeroka Lisanka
3703,Zielony Łęgnik
3704,Mała Białcze
3705,Piaszczysta Młyn
3706,Wielki Kamienyce
3707,Czarna Zawadówka
3708,Błękitna Sosnowo
3709,Biała Korytcze
3710,Czarny Kamienno
3711,Kręta Złotanka
3712,Nowy Złotówka
3713,Sucha Miechanka
3714,Szeroka Sosnnica
3715,Wydłużona Kamiencze
3716,Miła Kamiennica
3717,Wysoka Kobylęta
3718,Spokojna Borkice
3719,Mała Kobylęta
3720,Zielony Piaskice
3721,Wydłużona Wierzchówka
3722,Ciepła Ropnik
3723,Zielony Kobylek
3724,Spokojna Smugi
3725,Krzywa Wierzchek
3726,Dębnice
3727,Biała Grabnik
3728,Mała Brzoznik
3729,Bagnista Korytnica
3730,Miła Białów
3731,Czarny Strumyce
3732,Dolny Korytówka
3733,Pusta Krzywno
3734,Szeroka Czernin
3735,Górna Piasknica
3736,Górny Strumów
3737,Krzywa Wierzchisko
3738,Spokojna Grabów
3739,Gliniana Kamienin
3740,Pusta Wierzchyce
3741,Czarny Krzywisko
3742,Szeroka Miechnica
3743,Dolny Miechno
3744,Stara Topolyce
3745,Leśna Sosnęta
3746,Biała Grabów
3747,Czarna Białówka
3748,Czerwona Krzywęta
3749,Słoneczna Miechowo
3750,Pusta Zarośle
3751,Cicha Skała
3752,Kręta Borkisko
3753,Gładka Wierzchów
3754,Dolna Czernek
3755,Ciepła Kamienanka
3756,Piaszczysta Zawadin
3757,Gładka Łęgno
3758,Czerwona Strumów
3759,Stary Strumanka
3760,Złota Sosncze
3761,Ostra Stawno
3762,Stara Sosnek
3763,Stara Krzywin
3764,Wielka Rudyce
3765,Cicha Odrnik
3766,Słoneczna Stawisko
3767,Dolna Żabinisko
3768,Cichy Kamienówka
3769,Górna Źródło
3770,Czerwona Żabinanka
3771,Czerwona Strumowo
3772,Zielony Brzozowo
3773,Piaszczysta Miechanka
3774,Czarny Żabinów
3775,Spokojna Ropcze
3776,Gliniana Miechnik
3777,Gliniana Czernisko
3778,Błękitna Piaskice
3779,Miła Las
3780,Ostra Zawadowo
3781,Biała Grabin
3782,Stara Odrówka
3783,Bagnista Łęgek
3784,Dolny Brzozice
3785,Wesoła Lisek
3786,Czerwona Ropyce
3787,Zimna Sosnów
3788,Gładka Miechowo
3789,Bagnista Krzywisko
3790,Dolna Łęgcze
3791,Gliniana Lisnica
3792,Miła Wierzchnica
3793,Dolny Żabinnica
3794,Zielona Złotyce
3795,Górny Wolica
3796,Zielona Wilkek
3797,Czerwona Wilkęta
3798,Wysoka Odryce
3799,Błękitna Jary
3800,Piaszczysta Lisęta
3801,Sucha Rudek
3802,Cicha Złotno
3803,Dolny Miechisko
3804,Sucha Czernisko
3805,Twarda Stawnica
3806,Biała Wierzchice
3807,Złota Stawice
3808,Ostra Ropówka
3809,Mokra Łęgów
3810,Czarny Ropów
3811,Dolny Sosnowo
3812,Mętna Miechęta
3813,Wilcza Brzozówka
3814,Biała Stawnica
3815,Kręta Białanka
3816,Zimna Olszyny
3817,Wydłużona Krzywnik
3818,Piaszczysta Lisówka
3819,Gładka Korytno
3820,Ostra Strumisko
3821,Wydłużona Wadowice
3822,Błękitna Wilknica
3823,Górny Kobylówka
3824,Wilcza Krosno
3825,Piaszczysta Białno
3826,Górna Świerki
3827,Pusta Topolek
3828,Cichy Grabek
3829,Wysoka Zawadów
3830,Wielka Zawadnik
3831,Pusta Rudin
3832,Radosna Topolnica
3833,Mokra Lisęta
3834,Mokra Czernanka
3835,Biała Grabcze
3836,Zielona Strumnik
3837,Wilcza Ropęta
3838,Dolny Zawadice
3839,Ostra Kamiencze
3840,Stary Sosnisko
3841,Dolna Wierzchanka
3842,Radosna Zawadęta
3843,Ostra Kamień
3844,Wysoka Miechisko
3845,Słoneczna Żabinowo
3846,Czerwona Piaskęta
3847,Górna Piaskanka
3848,Piaszczysta Krzywanka
3849,Wielka Wierzchyce
3850,Wielka Sosnówka
3851,Wielka Białice
3852,Bagnista Białówka
3853,Mała Ropanka
3854,Wydłużona Stawówka
3855,Wilcza Strumyce
3856,Nowa Strumnik
3857,Piaszczysta Topolin
3858,Bagnista Strumnica
3859,Wysoka Odrice
3860,Pusta Złotcze
3861,Twarda Rudno
3862,Kręta Korytnik
3863,Kobylyce
3864,Cichy Wierzchnica
3865,Wilcza Miechno
3866,Dolna Rudisko
3867,Spokojna Krzywęta
3868,Piaszczysta Piaskin
3869,Biała Łączki
3870,Stary Kamienowo
3871,Czarny Miechice
3872,Borków
3873,Wielka Uroczysko
3874,Piaszczysta Dębnisko
3875,Miła Borkowo
3876,Wilcza Ropno
3877,Wielki Strumanka
3878,Gliniana Brzozek
3879,Mętna Brzozek
3880,Zielona Czernisko
3881,Radosna Topolno
3882,Radosna Zawadówka
3883,Spokojna Borkęta
3884,Szeroka Źródło
3885,Wilcza Złotowo
3886,Zimna Dębnnica
3887,Gładka Miechice
3888,Mokra Czernice
3889,Mokra Dolina
3890,Cicha Wierzchowo
3891,Wesoła Czernek
3892,Pusta Krzywcze
3893,Gładka Lisanka
3894,Stary Kamionki
3895,Słoneczna Ropisko
3896,Stara Most
3897,Leśna Piaskin
3898,Stary Kobylcze
3899,Czerwona Białisko
3900,Wilcza Zawadówka
3901,Ostra Lisno
3902,Górny Zawadek
3903,Radosna Brzozek
3904,Nowa Złotnik
3905,Kręta Zawadanka
3906,Czerwona Rudęta
3907,Bagnista Topolin
3908,Błękitna Ropnica
3909,Złota Korytanka
3910,Nowa Białice
3911,Zielony Złotnica
3912,Kręta Borkice
3913,Leśna Odrnica
3914,Gładka Miechnica
3915,Czarny Strumanka
3916,Dolny Przemyśl
3917,Zielony Żabinówka
3918,Nowy Rudek
3919,Bagnista Kobylanka
3920,Wesoła Cisów
3921,Miła Zdrój
3922,Wilcza Rudisko
3923,Mokra Złotice
3924,Gładka Ropanka
3925,Mętna Gościniec
3926,Twarda Białnik
3927,Dolna Sosnęta
3928,Nowy Czernyce
3929,Szeroka Żabinowo
3930,Mokra Kobylnica
3931,Radosna Miechcze
3932,Kręta Żabinów
3933,Mokra Borkanka
3934,Czerwona Odrnik
3935,Stara Zawadęta
3936,Pusta Wilknica
3937,Biała Czernno
3938,Piaszczysta Miechów
3939,Zielona Zawadno
3940,Wydłużona Kamienek
3941,Stary Miechin
3942,Leśna Wilkowo
3943,Górna Strumęta
3944,Czarny Las
3945,Twarda Stawcze
3946,Mały Brzozówka
3947,Gliniana Kamienno
3948,Błękitna Wierzchin
3949,Zawadno
3950,Miła Topolyce
3951,Zielona Krzywęta
3952,Mętna Wierzchęta
3953,Piaszczysta Czernisko
3954,Miła Stawęta
3955,Zielona Zarośle
3956,Mała Piaskyce
3957,Mokra Sosnęta
3958,Twarda Czernnik
3959,Sucha Kamienanka
3960,Złota Ropnica
3961,Wesoła Brzozowo
3962,Gładka Czernek
3963,Górny Złotin
3964,Zimna Wilkice
3965,Krzywa Strumęta
3966,Czerwona Czernowo
3967,Cicha Kamienin
3968,Sosncze
3969,Górna Sosnyce
3970,Bagnista Zawadek
3971,Błękitna Lisin
3972,Pusta Złotanka
3973,Bagnista Wilkówka
3974,Radosna Topolek
3975,Słoneczna Góra
3976,Dolna Kobylcze
3977,Górna Rudanka
3978,Spokojna Białcze
3979,Cichy Żabinówka
3980,Wielki Wierzchno
3981,Górny Łomża
3982,Dolna Sulisław
3983,Wesoła Knieja
3984,Gładka Czernin
3985,Ostra Borkówka
3986,Biała Stawcze
3987,Gliniana Brzeg
3988,Szeroka Sosnisko
3989,Wilcza Łęgisko
3990,Spokojna Krzywcze
3991,Gładka Żabinowo
3992,Czarna Krzywyce
3993,Górna Borkice
3994,Stary Ropcze
3995,Radosna Białice
3996,Cicha Białnik
3997,Ostra Kamienyce
3998,Pusta Topolyce
3999,Mętna Rudnik
4000,Górny Kamienówka
4001,Dolna Zawadcze
4002,Leśna Ropyce
4003,Wysoka Łęgęta
4004,Krzywa Ropowo
4005,Mała Piaskówka
4006,Szeroka Dębnno
4007,Szeroka Białęta
4008,Cichy Białnica
4009,Słoneczna Staw
4010,Kręta Łączki
4011,Mokra Piaskin
4012,Zielony Korytyce
4013,Cicha Kamiennik
4014,Biała Wilkno
4015,Szeroka Łęganka
4016,Biała Lisanka
4017,Pusta Zawadęta
4018,Wielka Strumek
4019,Leśna Miechisko
4020,Stara Stawcze
4021,Bagnista Baranów
4022,Stara Żabincze
4023,Piaszczysta Pustkowie
4024,Gliniana Dębnin
4025,Słoneczna Czerncze
4026,Biała Zarośle
4027,Złota Dębnin
4028,Wilcza Lisisko
4029,Zimna Strumówka
4030,Wydłużona Żabinek
4031,Zielony Lisice
4032,Gliniana Brzozanka
4033,Radosna Stawnica
4034,Czarny Przemyśl
4035,Pusta Łęgówka
4036,Gliniana Borkno
4037,Pusta Ropnica
4038,Górny Wilkno
4039,Cicha Miechin
4040,Wielki Białówka
4041,Nowa Brzozów
4042,Błękitna Piaskno
4043,Błękitna Wrzosy
4044,Mała Wierzchcze
4045,Cichy Złotno
4046,Twarda Kobylin
4047,Zielona Brzozyce
4048,Wilcza Białęta
4049,Nowy Krzywyce
4050,Gładka Rudów
4051,Gładka Złotice
4052,Dolny Łączki
4053,Czerwona Grabnik
4054,Złota Złotice
4055,Dolny Sosny
4056,Sucha Baranów
4057,Wielki Miechcze
4058,Krzywa Kamienęta
4059,Cicha Kobylęta
4060,Piaszczysta Sosnówka
4061,Wilcza Piaskówka
4062,Twarda Krzywin
4063,Czarna Białyce
4064,Twarda Stawowo
4065,Ostra Sosnek
4066,Mały Odrin
4067,Radosna Białnica
4068,Wydłużona Lisin
4069,Zielona Strumin
4070,Ostra Wilkęta
4071,Zielona Strumanka
4072,Wielka Kamionki
4073,Błękitna Białice
4074,Czerwona Brzeźno
4075,Wesoła Wilkin
4076,Wierzchowice
4077,Stary Kamienice
4078,Gliniana Kamienowo
4079,Górny Złotno
4080,Wilcza Wilkin
4081,Cicha Sosnnica
4082,Dolna Smugi
4083,Czarny Zawadyce
4084,Stara Czernisko
4085,Dolna Kamienów
4086,Twarda Stawisko
4087,Zielony Rudnica
4088,Biała Sosnnik
4089,Nowy Miechęta
4090,Mała Dębnisko
4091,Piaszczysta Rudowo
4092,Górna Wadowice
4093,Złota Krzywice
4094,Mała Grabek
4095,Wielki Borkice
4096,Wysoka Miechcze
4097,Mętna Topolcze
4098,Mętna Żuławy
4099,Pusta Topolnik
4100,Wielki Ropnica
4101,Pusta Czernisko
4102,Czarny Łęgęta
4103,Wielki Kobylowo
4104,Wielki Złotnica
4105,Miła Topolnik
4106,Mały Piaskice
4107,Cicha Mokra
4108,Ciepła Źródło
4109,Gładka Odrek
4110,Czarny Piaskcze
4111,Dolny Czerncze
4112,Kręta Sosnno
4113,Zimna Sosnęta
4114,Wielki Wydma
4115,Piaszczysta Krzywnik
4116,Twarda Zawadanka
4117,Wielka Złotice
4118,Stary Strumice
4119,Nowy Korytno
4120,Leśna Białek
4121,Wesoła Topolyce
4122,Wydłużona Kobylin
4123,Leśna Borkyce
4124,Czarny Stawno
4125,Wysoka Dębnice
4126,Stara Dębnówka
4127,Bagnista Sosnin
4128,Twarda Białyce
4129,Zielony Stawanka
4130,Mała Kobylyce
4131,Dolna Krzywice
4132,Krzywa Złotisko
4133,Szeroka Miechówka
4134,Wilcza Miechnik
4135,Mętna Odrin
4136,Leśna Odrcze
4137,Krzywa Głogów
4138,Mokra Strumów
4139,Leśna Piasknica
4140,Wesoła Czernówka
4141,Miła Brzeźno
4142,Miła Krzywisko
4143,Sucha Wierzchówka
4144,Biała Dębnin
4145,Zielony Czernyce
4146,Wydłużona Odrówka
4147,Miła Dębnowo
4148,Czarny Topolnica
4149,Ciepła Wydma
4150,Wilcza Sosnnik
4151,Zielona Sosnówka
4152,Czarna Brzozno
4153,Czarny Sosny
4154,Stara Ropnik
4155,Nowy Stawęta
4156,Gliniana Borknik
4157,Twarda Dębnice
4158,Czarna Las
4159,Ostra Lisanka
4160,Mokra Białęta
4161,Górny Brzozisko
4162,Złota Dębnice
4163,Mętna Wierzchów
4164,Biała Złotek
4165,Gliniana Strumęta
4166,Górny Rudnik
4167,Spokojna Lisnica
4168,Leśna Czernek
4169,Mętna Odrnik
4170,Kręta Wierzchyce
4171,Cicha Odrek
4172,Mętna Kamiencze
4173,Mały Złotno
4174,Bagnista Czernnica
4175,Szeroka Sosnanka
4176,Zimna Wierzchęta
4177,Zielony Rzeka
4178,Kręta Kobylcze
4179,Zimna Czernek
4180,Mokra Stawów
4181,Stary Korytówka
4182,Górny Borkisko
4183,Zimna Łęganka
4184,Spokojna Miechęta
4185,Wielka Korytcze
4186,Słoneczna Grabek
4187,Miła Liscze
4188,Dolna Knieja
4189,Wilcza Kamienanka
4190,Błękitna Łęgek
4191,Zimna Piaskisko
4192,Wilcza Bielawa
4193,Kręta Kobylówka
4194,Wydłużona Źródło
4195,Ostra Łęgcze
4196,Nowy Żabinno
4197,Krzywa Wilkanka
4198,Dolny Cisów
4199,Wielki Kamienin
4200,Babice
4201,Górna Rudów
4202,Nowa Złotów
4203,Czerwona Brzoznica
4204,Kręta Ropęta
4205,Zielona Wolica
4206,Czarny Grabyce
4207,Wydłużona Lisęta
4208,Gliniana Kamień
4209,Radosna Wydma
4210,Spokojna Bór
4211,Górny Korytice
4212,Mały Żabinnica
4213,Bagnista Świerki
4214,Radosna Góra
4215,Spokojna Świerki
4216,Gładka Ropów
4217,Stara Topolice
4218,Nowa Dębnyce
4219,Mętna Sosnek
4220,Czarny Białów
4221,Bagnista Kamienin
4222,Wilcza Błonie
4223,Ciepła Żabinnica
4224,Wilcza Borknica
4225,Szeroka Rudno
4226,Kręta Wierch
4227,Wysoka Staw
4228,Zielony Stawyce
4229,Stary Łęgnica
4230,Nowa Łęganka
4231,Stary Kobylów
4232,Mały Krosno
4233,Zimna Piaskno
4234,Zielony Piaskówka
4235,Czerwona Dębnice
4236,Biała Skała
4237,Mały Grabin
4238,Kręta Dębnisko
4239,Zimna Wydma
4240,Stara Świerki
4241,Gliniana Krzywnica
4242,Górny Sosnek
4243,Dolna Brzeg
4244,Czerwona Skała
4245,Krzywa Wierzchęta
4246,Zimna Żabinice
4247,Leśna Zarośle
4248,Mały Smugi
4249,Wielki Ropnik
4250,Wesoła Grabęta
4251,Radosna Zawadek
4252,Mały Rudówka
4253,Czarny Dolina
4254,Słoneczna Pustkowie
4255,Nowa Wolica
4256,Wielka Pustkowie
4257,Miła Topolowo
4258,Czarny Smugi
4259,Zielony Czernice
4260,Spokojna Strumyce
4261,Dolna Topolęta
4262,Miła Strumęta
4263,Stara Wilkyce
4264,Zielona Złotcze
4265,Mokra Miechnik
4266,Ostra Dębnanka
4267,Zielona Jary
4268,Piaszczysta Kobylówka
4269,Zielony Lisowo
4270,Bagnista Wilknica
4271,Wilcza Wilkek
4272,Mała Grabówka
4273,Twarda Piaskówka
4274,Nowa Sosnice
4275,Mętna Kamienanka
4276,Radosna Kobylanka
4277,Błękitna Czernęta
4278,Złota Stawin
4279,Czerwona Lisówka
4280,Ostra Strumów
4281,Miła Sosnów
4282,Czarny Stróże
4283,Pusta Stawcze
4284,Stara Dębnice
4285,Wielka Sosnowo
4286,Spokojna Miechnica
4287,Wilcza Sosnęta
4288,Wesoła Grabin
4289,Sucha Białęta
4290,Wielki Dolina
4291,Miła Modrzew
4292,Miła Białnik
4293,Dolna Krosno
4294,Bagnista Lisowo
4295,Leśna Strumówka
4296,Nowy Miechice
4297,Gładka Zarośle
4298,Wilcza Białcze
4299,Zielony Korytisko
4300,Szeroka Korytyce
4301,Miła Kobylanka
4302,Cichy Zawadanka
4303,Leśna Wierzchek
4304,Mała Żabinek
4305,Czerwona Grabice
4306,Zielony Krzywisko
4307,Zimna Białyce
4308,Mętna Zawadisko
4309,Gliniana Ropowo
4310,Nowa Struga
4311,Sosnęta
4312,Czarny Zawadin
4313,Wilcza Wierzchyce
4314,Pusta Łączki
4315,Cichy Dębnek
4316,Gliniana Sosncze
4317,Wielki Piasków
4318,Złota Jar
4319,Czerwona Czernisko
4320,Mały Wilknik
4321,Radosna Rudęta
4322,Dolna Korytyce
4323,Biała Krzywcze
4324,Cicha Czernyce
4325,Słoneczna Grabanka
4326,Mokra Źródło
4327,Mętna Krzywice
4328,Kręta Korytówka
4329,Złota Lisek
4330,Wielka Korytnik
4331,Wesoła Zawadów
4332,Radosna Miechno
4333,Szeroka Wierzchnik
4334,Zimna Zawadno
4335,Wesoła Grabyce
4336,Bagnista Kamienanka
4337,Wielka Kobylno
4338,Nowy Bór
4339,Twarda Kobylęta
4340,Złotówka
4341,Błękitna Wilkisko
4342,Nowa Topolnik
4343,Leśna Ropowo
4344,Mały Miechęta
4345,Wesoła Borkin
4346,Stary Sosnanka
4347,Szeroka Lisyce
4348,Złota Rudcze
4349,Mała Stawanka
4350,Krzywa Modrzew
4351,Piaszczysta Strumno
4352,Słoneczna Krzywów
4353,Wielki Piasknica
4354,Dolna Las
4355,Wilcza Pustkowie
4356,Zielony Brzeźno
4357,Mętna Białnica
4358,Cichy Piaskno
4359,Wielki Topolówka
4360,Nowy Piaskek
4361,Mokra Czernisko
4362,Mokra Żabinowo
4363,Szeroka Kobylęta
4364,Wielka Brzozice
4365,Zimna Korytów
4366,Górna Białnik
4367,Mała Korytisko
4368,Czerwona Łęgek
4369,Mokra Bór
4370,Cicha Lisyce
4371,Gładka Korytanka
4372,Kręta Miechisko
4373,Dolny Odrnica
4374,Spokojna Piasknik
4375,Słoneczna Borków
4376,Mała Krzywyce
4377,Gliniana Odrowo
4378,Cichy Lisęta
4379,Zimna Rudnica
4380,Twarda Las
4381,Mała Ropno
4382,Dolny Sosnanka
4383,Wielki Dębnowo
4384,Twarda Głogów
4385,Czarna Stawów
4386,Zimna Lisówka
4387,Cicha Białek
4388,Stara Żabinówka
4389,Nowy Lisęta
4390,Wydłużona Sosnowo
4391,Zielony Topolcze
4392,Pusta Struga
4393,Zimna Złotyce
4394,Mokra Ropisko
4395,Wielka Tarnów
4396,Cicha Krzywnik
4397,Dolna Wilknica
4398,Borkcze
4399,Zimna Krzywnik
4400,Wesoła Baranów
4401,Górny Tarnów
4402,Wielki Żabinnik
4403,Czarna Żabinin
4404,Zielony Wilkno
4405,Cicha Lisówka
4406,Miła Góra
4407,Górny Brzozek
4408,Szeroka Czernice
4409,Wesoła Lisin
4410,Mały Sosnyce
4411,Mała Uroczysko
4412,Mała Wierzchisko
4413,Wilcza Grabice
4414,Wysoka Żabinowo
4415,Wysoka Borkęta
4416,Krzywa Borknik
4417,Mały Kobylowo
4418,Piaszczysta Grabnica
4419,Górna Stawcze
4420,Stawek
4421,Radosna Baranów
4422,Niepołomice
4423,Szeroka Sosnowiec
4424,Kręta Żabinice
4425,Słoneczna Korytice
4426,Miechyce
4427,Zielona Kamienanka
4428,Twarda Czernanka
4429,Dolna Korytek
4430,Sucha Zawadyce
4431,Cichy Stawów
4432,Czarny Piaskisko
4433,Spokojna Grabek
4434,Czarna Lisisko
4435,Leśna Białisko
4436,Spokojna Brzozanka
4437,Czarny Złotyce
4438,Górna Lisin
4439,Dolny Grabnica
4440,Spokojna Piaskyce
4441,Ciepła Zawadek
4442,Stary Wilkno
4443,Złota Borknik
4444,Biała Zawadcze
4445,Zimna Wilkin
4446,Dolny Łęgnica
4447,Piaszczysta Rudnik
4448,Pusta Piaskek
4449,Dolny Piasków
4450,Wysoka Czernisko
4451,Ciepła Kamienin
4452,Ostra Rudnica
4453,Ciepła Olszyny
4454,Pusta Korytice
4455,Spokojna Brzozin
4456,Czerwona Dębnnica
4457,Błękitna Brzoznica
4458,Mała Piaskin
4459,Mokra Mokra
4460,Ciepła Brzoznik
4461,Cichy Knieja
4462,Złota Olszówka
